timestamp,symbol,pnl,total_pnl,total_volume,trade_count,avg_trade_size
2025-08-21T11:16:18.942863,MSFT,74331.31999999999,-153245.49000000002,1803730.7100000002,27,66804.84111111112
2025-08-21T11:16:18.942863,GOOG,-207499.40000000002,-153245.49000000002,1803730.7100000002,27,66804.84111111112
2025-08-21T11:16:18.942863,AAPL,-89005.7,-153245.49000000002,1803730.7100000002,27,66804.84111111112
2025-08-21T11:16:21.940328,TSLA,305126.51,82952.72999999998,2039928.9300000002,30,67997.63100000001
2025-08-21T11:16:21.940328,MSFT,74331.31999999999,82952.72999999998,2039928.9300000002,30,67997.63100000001
2025-08-21T11:16:21.940328,GOOG,-207499.40000000002,82952.72999999998,2039928.9300000002,30,67997.63100000001
2025-08-21T11:16:21.940328,AAPL,-89005.7,82952.72999999998,2039928.9300000002,30,67997.63100000001
2025-08-21T11:16:24.942457,TSLA,305126.51,368687.22,2325663.4200000004,33,70474.64909090911
2025-08-21T11:16:24.942457,MSFT,74331.31999999999,368687.22,2325663.4200000004,33,70474.64909090911
2025-08-21T11:16:24.942457,GOOG,14312.249999999985,368687.22,2325663.4200000004,33,70474.64909090911
2025-08-21T11:16:24.942457,AAPL,-25082.859999999993,368687.22,2325663.4200000004,33,70474.64909090911
2025-08-21T11:16:27.954951,TSLA,305126.51,567414.18,2588117.5800000005,36,71892.15500000001
2025-08-21T11:16:27.954951,MSFT,221754.2,567414.18,2588117.5800000005,36,71892.15500000001
2025-08-21T11:16:27.954951,GOOG,97479.92999999998,567414.18,2588117.5800000005,36,71892.15500000001
2025-08-21T11:16:27.954951,AAPL,-56946.45999999999,567414.18,2588117.5800000005,36,71892.15500000001
2025-08-21T11:16:30.944535,TSLA,305126.51,529543.39,2792929.9500000007,39,71613.58846153847
2025-08-21T11:16:30.944535,MSFT,305224.99,529543.39,2792929.9500000007,39,71613.58846153847
2025-08-21T11:16:30.944535,GOOG,48887.68999999998,529543.39,2792929.9500000007,39,71613.58846153847
2025-08-21T11:16:30.944535,AAPL,-129695.79999999999,529543.39,2792929.9500000007,39,71613.58846153847
2025-08-21T11:16:33.955904,TSLA,353857.01,683646.85,2947033.4100000006,42,70167.46214285716
2025-08-21T11:16:33.955904,MSFT,305224.99,683646.85,2947033.4100000006,42,70167.46214285716
2025-08-21T11:16:33.955904,GOOG,154260.65,683646.85,2947033.4100000006,42,70167.46214285716
2025-08-21T11:16:33.955904,AAPL,-129695.79999999999,683646.85,2947033.4100000006,42,70167.46214285716
2025-08-21T11:16:36.955227,TSLA,353857.01,854559.61,3117946.1700000004,45,69287.69266666667
2025-08-21T11:16:36.955227,MSFT,425500.99,854559.61,3117946.1700000004,45,69287.69266666667
2025-08-21T11:16:36.955227,GOOG,187488.74,854559.61,3117946.1700000004,45,69287.69266666667
2025-08-21T11:16:36.955227,AAPL,-112287.12999999999,854559.61,3117946.1700000004,45,69287.69266666667
2025-08-21T11:16:39.959141,TSLA,558409.92,1071046.12,3334432.68,48,69467.3475
2025-08-21T11:16:39.959141,MSFT,437434.58999999997,1071046.12,3334432.68,48,69467.3475
2025-08-21T11:16:39.959141,GOOG,187488.74,1071046.12,3334432.68,48,69467.3475
2025-08-21T11:16:39.959141,AAPL,-112287.12999999999,1071046.12,3334432.68,48,69467.3475
2025-08-21T11:16:42.948458,TSLA,558409.92,1110629.32,3537394.74,51,69360.68117647059
2025-08-21T11:16:42.948458,MSFT,443747.33999999997,1110629.32,3537394.74,51,69360.68117647059
2025-08-21T11:16:42.948458,GOOG,220759.19,1110629.32,3537394.74,51,69360.68117647059
2025-08-21T11:16:42.948458,AAPL,-112287.12999999999,1110629.32,3537394.74,51,69360.68117647059
2025-08-21T11:16:45.965880,TSLA,868335.3,1379554.51,3888320.31,54,72005.93166666667
2025-08-21T11:16:45.965880,MSFT,443747.33999999997,1379554.51,3888320.31,54,72005.93166666667
2025-08-21T11:16:45.965880,GOOG,179759.0,1379554.51,3888320.31,54,72005.93166666667
2025-08-21T11:16:45.965880,AAPL,-112287.12999999999,1379554.51,3888320.31,54,72005.93166666667
2025-08-21T11:16:48.964850,TSLA,868335.3,1319931.57,4042762.45,57,70925.65701754387
2025-08-21T11:16:48.964850,MSFT,336714.79999999993,1319931.57,4042762.45,57,70925.65701754387
2025-08-21T11:16:48.964850,GOOG,227168.6,1319931.57,4042762.45,57,70925.65701754387
2025-08-21T11:16:48.964850,AAPL,-112287.12999999999,1319931.57,4042762.45,57,70925.65701754387
2025-08-21T11:16:51.965161,TSLA,814418.05,1160066.92,4246537.5600000005,60,70775.626
2025-08-21T11:16:51.965161,MSFT,336714.79999999993,1160066.92,4246537.5600000005,60,70775.626
2025-08-21T11:16:51.965161,GOOG,227168.6,1160066.92,4246537.5600000005,60,70775.626
2025-08-21T11:16:51.965161,AAPL,-218234.53,1160066.92,4246537.5600000005,60,70775.626
2025-08-21T11:16:54.964714,TSLA,669826.05,1064820.01,4440474.65,63,70483.7246031746
2025-08-21T11:16:54.964714,MSFT,336714.79999999993,1064820.01,4440474.65,63,70483.7246031746
2025-08-21T11:16:54.964714,GOOG,274126.15,1064820.01,4440474.65,63,70483.7246031746
2025-08-21T11:16:54.964714,AAPL,-215846.99,1064820.01,4440474.65,63,70483.7246031746
2025-08-21T11:16:57.974316,TSLA,716080.17,963158.89,4634644.01,66,70221.87893939394
2025-08-21T11:16:57.974316,MSFT,245734.15999999992,963158.89,4634644.01,66,70221.87893939394
2025-08-21T11:16:57.974316,GOOG,274126.15,963158.89,4634644.01,66,70221.87893939394
2025-08-21T11:16:57.974316,AAPL,-272781.58999999997,963158.89,4634644.01,66,70221.87893939394
2025-08-21T11:17:00.974491,TSLA,645569.2300000001,825720.5900000001,4772082.3100000005,69,69160.6131884058
2025-08-21T11:17:00.974491,MSFT,245734.15999999992,825720.5900000001,4772082.3100000005,69,69160.6131884058
2025-08-21T11:17:00.974491,GOOG,207198.79000000004,825720.5900000001,4772082.3100000005,69,69160.6131884058
2025-08-21T11:17:00.974491,AAPL,-272781.58999999997,825720.5900000001,4772082.3100000005,69,69160.6131884058
2025-08-21T11:17:03.976655,TSLA,536498.5900000001,1017487.1500000001,5181990.149999999,72,71972.08541666665
2025-08-21T11:17:03.976655,MSFT,245734.15999999992,1017487.1500000001,5181990.149999999,72,71972.08541666665
2025-08-21T11:17:03.976655,GOOG,310705.43000000005,1017487.1500000001,5181990.149999999,72,71972.08541666665
2025-08-21T11:17:03.976655,AAPL,-75451.02999999997,1017487.1500000001,5181990.149999999,72,71972.08541666665
2025-08-21T11:17:06.972849,TSLA,545982.67,1016899.18,5378664.68,75,71715.52906666667
2025-08-21T11:17:06.972849,MSFT,245734.15999999992,1016899.18,5378664.68,75,71715.52906666667
2025-08-21T11:17:06.972849,GOOG,300633.38000000006,1016899.18,5378664.68,75,71715.52906666667
2025-08-21T11:17:06.972849,AAPL,-75451.02999999997,1016899.18,5378664.68,75,71715.52906666667
2025-08-21T11:17:09.967912,TSLA,545982.67,1034743.5900000001,5575882.87,78,71485.67782051282
2025-08-21T11:17:09.967912,MSFT,245734.15999999992,1034743.5900000001,5575882.87,78,71485.67782051282
2025-08-21T11:17:09.967912,GOOG,233222.39000000004,1034743.5900000001,5575882.87,78,71485.67782051282
2025-08-21T11:17:09.967912,AAPL,9804.370000000024,1034743.5900000001,5575882.87,78,71485.67782051282
2025-08-21T11:17:12.977540,TSLA,496481.27,938045.8099999999,5751849.130000001,81,71010.48308641976
2025-08-21T11:17:12.977540,MSFT,245734.15999999992,938045.8099999999,5751849.130000001,81,71010.48308641976
2025-08-21T11:17:12.977540,GOOG,233222.39000000004,938045.8099999999,5751849.130000001,81,71010.48308641976
2025-08-21T11:17:12.977540,AAPL,-37392.00999999999,938045.8099999999,5751849.130000001,81,71010.48308641976
2025-08-21T11:17:15.973260,TSLA,496481.27,1105912.95,6031687.790000001,84,71805.80702380954
2025-08-21T11:17:15.973260,MSFT,245734.15999999992,1105912.95,6031687.790000001,84,71805.80702380954
2025-08-21T11:17:15.973260,GOOG,305650.59,1105912.95,6031687.790000001,84,71805.80702380954
2025-08-21T11:17:15.973260,AAPL,58046.93,1105912.95,6031687.790000001,84,71805.80702380954
2025-08-21T11:17:18.976321,TSLA,479169.47000000003,1052696.89,6152579.410000001,87,70719.3035632184
2025-08-21T11:17:18.976321,MSFT,245734.15999999992,1052696.89,6152579.410000001,87,70719.3035632184
2025-08-21T11:17:18.976321,GOOG,235908.55000000002,1052696.89,6152579.410000001,87,70719.3035632184
2025-08-21T11:17:18.976321,AAPL,91884.70999999999,1052696.89,6152579.410000001,87,70719.3035632184
2025-08-21T11:17:21.967767,TSLA,537377.85,1099059.67,6277729.950000001,90,69752.55500000001
2025-08-21T11:17:21.967767,MSFT,245734.15999999992,1099059.67,6277729.950000001,90,69752.55500000001
2025-08-21T11:17:21.967767,GOOG,224062.95,1099059.67,6277729.950000001,90,69752.55500000001
2025-08-21T11:17:21.967767,AAPL,91884.70999999999,1099059.67,6277729.950000001,90,69752.55500000001
2025-08-21T11:17:24.984575,TSLA,525868.35,1118643.98,6378718.520000001,93,68588.37118279572
2025-08-21T11:17:24.984575,MSFT,245734.15999999992,1118643.98,6378718.520000001,93,68588.37118279572
2025-08-21T11:17:24.984575,GOOG,284349.39,1118643.98,6378718.520000001,93,68588.37118279572
2025-08-21T11:17:24.984575,AAPL,62692.07999999999,1118643.98,6378718.520000001,93,68588.37118279572
2025-08-21T11:17:27.985940,TSLA,572682.39,1254597.5799999998,6514672.120000001,96,67861.16791666667
2025-08-21T11:17:27.985940,MSFT,298358.9199999999,1254597.5799999998,6514672.120000001,96,67861.16791666667
2025-08-21T11:17:27.985940,GOOG,284349.39,1254597.5799999998,6514672.120000001,96,67861.16791666667
2025-08-21T11:17:27.985940,AAPL,99206.87999999999,1254597.5799999998,6514672.120000001,96,67861.16791666667
2025-08-21T11:17:30.985117,TSLA,625367.11,1402227.99,6744420.930000001,99,68125.46393939394
2025-08-21T11:17:30.985117,MSFT,393304.6099999999,1402227.99,6744420.930000001,99,68125.46393939394
2025-08-21T11:17:30.985117,GOOG,284349.39,1402227.99,6744420.930000001,99,68125.46393939394
2025-08-21T11:17:30.985117,AAPL,99206.87999999999,1402227.99,6744420.930000001,99,68125.46393939394
2025-08-21T11:17:33.977595,TSLA,541672.39,1238555.97,6956790.71,102,68203.83049019608
2025-08-21T11:17:33.977595,MSFT,393304.6099999999,1238555.97,6956790.71,102,68203.83049019608
2025-08-21T11:17:33.977595,GOOG,284349.39,1238555.97,6956790.71,102,68203.83049019608
2025-08-21T11:17:33.977595,AAPL,19229.579999999987,1238555.97,6956790.71,102,68203.83049019608
2025-08-21T11:17:36.982917,TSLA,435149.19000000006,1132032.77,7145344.01,105,68050.89533333333
2025-08-21T11:17:36.982917,MSFT,393304.6099999999,1132032.77,7145344.01,105,68050.89533333333
2025-08-21T11:17:36.982917,GOOG,284349.39,1132032.77,7145344.01,105,68050.89533333333
2025-08-21T11:17:36.982917,AAPL,19229.579999999987,1132032.77,7145344.01,105,68050.89533333333
2025-08-21T11:17:39.979740,TSLA,435149.19000000006,1135881.53,7388668.77,108,68413.59972222222
2025-08-21T11:17:39.979740,MSFT,463291.8499999999,1135881.53,7388668.77,108,68413.59972222222
2025-08-21T11:17:39.979740,GOOG,218210.91000000003,1135881.53,7388668.77,108,68413.59972222222
2025-08-21T11:17:39.979740,AAPL,19229.579999999987,1135881.53,7388668.77,108,68413.59972222222
2025-08-21T11:17:42.996308,TSLA,551217.54,1136252.72,7646941.799999999,111,68891.36756756756
2025-08-21T11:17:42.996308,MSFT,463291.8499999999,1136252.72,7646941.799999999,111,68891.36756756756
2025-08-21T11:17:42.996308,GOOG,89259.99000000003,1136252.72,7646941.799999999,111,68891.36756756756
2025-08-21T11:17:42.996308,AAPL,32483.33999999999,1136252.72,7646941.799999999,111,68891.36756756756
2025-08-21T11:17:45.988917,TSLA,643818.18,1313879.72,7824568.799999999,114,68636.56842105262
2025-08-21T11:17:45.988917,MSFT,463291.8499999999,1313879.72,7824568.799999999,114,68636.56842105262
2025-08-21T11:17:45.988917,GOOG,89259.99000000003,1313879.72,7824568.799999999,114,68636.56842105262
2025-08-21T11:17:45.988917,AAPL,117509.69999999998,1313879.72,7824568.799999999,114,68636.56842105262
2025-08-21T11:17:48.998455,TSLA,495035.9,1367217.73,8175471.369999999,117,69875.82367521367
2025-08-21T11:17:48.998455,MSFT,463291.8499999999,1367217.73,8175471.369999999,117,69875.82367521367
2025-08-21T11:17:48.998455,GOOG,291380.28,1367217.73,8175471.369999999,117,69875.82367521367
2025-08-21T11:17:48.998455,AAPL,117509.69999999998,1367217.73,8175471.369999999,117,69875.82367521367
2025-08-21T11:17:51.986205,TSLA,592296.96,1464478.7899999998,8304228.109999999,120,69201.90091666667
2025-08-21T11:17:51.986205,MSFT,463291.8499999999,1464478.7899999998,8304228.109999999,120,69201.90091666667
2025-08-21T11:17:51.986205,GOOG,291380.28,1464478.7899999998,8304228.109999999,120,69201.90091666667
2025-08-21T11:17:51.986205,AAPL,117509.69999999998,1464478.7899999998,8304228.109999999,120,69201.90091666667
2025-08-21T11:17:55.001203,TSLA,518154.55999999994,1506030.0699999998,8494064.19,123,69057.43243902439
2025-08-21T11:17:55.001203,MSFT,463291.8499999999,1506030.0699999998,8494064.19,123,69057.43243902439
2025-08-21T11:17:55.001203,GOOG,291380.28,1506030.0699999998,8494064.19,123,69057.43243902439
2025-08-21T11:17:55.001203,AAPL,233203.38,1506030.0699999998,8494064.19,123,69057.43243902439
2025-08-21T11:17:58.005343,TSLA,495831.3499999999,1453441.2599999998,8567880.52,126,67999.05174603175
2025-08-21T11:17:58.005343,MSFT,422412.48999999993,1453441.2599999998,8567880.52,126,67999.05174603175
2025-08-21T11:17:58.005343,GOOG,301994.04000000004,1453441.2599999998,8567880.52,126,67999.05174603175
2025-08-21T11:17:58.005343,AAPL,233203.38,1453441.2599999998,8567880.52,126,67999.05174603175
2025-08-21T11:18:01.005735,TSLA,497195.23999999993,1363269.39,8660780.17,129,67137.8307751938
2025-08-21T11:18:01.005735,MSFT,330876.7299999999,1363269.39,8660780.17,129,67137.8307751938
2025-08-21T11:18:01.005735,GOOG,301994.04000000004,1363269.39,8660780.17,129,67137.8307751938
2025-08-21T11:18:01.005735,AAPL,233203.38,1363269.39,8660780.17,129,67137.8307751938
2025-08-21T11:18:04.001973,TSLA,450289.23999999993,1154055.48,8869994.08,132,67196.92484848485
2025-08-21T11:18:04.001973,MSFT,237978.1499999999,1154055.48,8869994.08,132,67196.92484848485
2025-08-21T11:18:04.001973,GOOG,301994.04000000004,1154055.48,8869994.08,132,67196.92484848485
2025-08-21T11:18:04.001973,AAPL,163794.05,1154055.48,8869994.08,132,67196.92484848485
2025-08-21T11:18:07.012787,TSLA,450289.23999999993,935137.6199999999,9164553.299999999,135,67885.57999999999
2025-08-21T11:18:07.012787,MSFT,43061.2299999999,935137.6199999999,9164553.299999999,135,67885.57999999999
2025-08-21T11:18:07.012787,GOOG,301994.04000000004,935137.6199999999,9164553.299999999,135,67885.57999999999
2025-08-21T11:18:07.012787,AAPL,139793.11,935137.6199999999,9164553.299999999,135,67885.57999999999
2025-08-21T11:18:09.998896,TSLA,441863.20999999996,845226.8299999998,9275135.229999999,138,67211.12485507246
2025-08-21T11:18:09.998896,MSFT,-38423.53000000011,845226.8299999998,9275135.229999999,138,67211.12485507246
2025-08-21T11:18:09.998896,GOOG,301994.04000000004,845226.8299999998,9275135.229999999,138,67211.12485507246
2025-08-21T11:18:09.998896,AAPL,139793.11,845226.8299999998,9275135.229999999,138,67211.12485507246
2025-08-21T11:18:13.008142,TSLA,441863.20999999996,722247.4099999999,9414425.209999997,141,66768.97312056736
2025-08-21T11:18:13.008142,MSFT,-38423.53000000011,722247.4099999999,9414425.209999997,141,66768.97312056736
2025-08-21T11:18:13.008142,GOOG,192402.90000000005,722247.4099999999,9414425.209999997,141,66768.97312056736
2025-08-21T11:18:13.008142,AAPL,126404.82999999999,722247.4099999999,9414425.209999997,141,66768.97312056736
2025-08-21T11:18:16.004934,TSLA,441863.20999999996,841956.4299999999,9576668.029999997,144,66504.6390972222
2025-08-21T11:18:16.004934,MSFT,98376.06999999986,841956.4299999999,9576668.029999997,144,66504.6390972222
2025-08-21T11:18:16.004934,GOOG,175312.32000000007,841956.4299999999,9576668.029999997,144,66504.6390972222
2025-08-21T11:18:16.004934,AAPL,126404.82999999999,841956.4299999999,9576668.029999997,144,66504.6390972222
2025-08-21T11:18:19.011206,TSLA,441863.20999999996,712126.8699999999,9770000.989999996,147,66462.59176870745
2025-08-21T11:18:19.011206,MSFT,98376.06999999986,712126.8699999999,9770000.989999996,147,66462.59176870745
2025-08-21T11:18:19.011206,GOOG,166720.32000000007,712126.8699999999,9770000.989999996,147,66462.59176870745
2025-08-21T11:18:19.011206,AAPL,5167.2699999999895,712126.8699999999,9770000.989999996,147,66462.59176870745
2025-08-21T11:18:22.009393,TSLA,651404.8099999999,819344.0999999999,10081866.959999995,150,67212.44639999997
2025-08-21T11:18:22.009393,MSFT,98376.06999999986,819344.0999999999,10081866.959999995,150,67212.44639999997
2025-08-21T11:18:22.009393,GOOG,64395.95000000007,819344.0999999999,10081866.959999995,150,67212.44639999997
2025-08-21T11:18:22.009393,AAPL,5167.2699999999895,819344.0999999999,10081866.959999995,150,67212.44639999997
2025-08-21T11:18:25.024304,TSLA,651404.8099999999,706958.0199999999,10194253.039999994,153,66629.10483660127
2025-08-21T11:18:25.024304,MSFT,57520.13999999986,706958.0199999999,10194253.039999994,153,66629.10483660127
2025-08-21T11:18:25.024304,GOOG,50933.33000000007,706958.0199999999,10194253.039999994,153,66629.10483660127
2025-08-21T11:18:25.024304,AAPL,-52900.26000000001,706958.0199999999,10194253.039999994,153,66629.10483660127
2025-08-21T11:18:28.010053,TSLA,614725.8099999999,466442.07999999984,10434768.979999993,156,66889.5447435897
2025-08-21T11:18:28.010053,MSFT,16877.13999999986,466442.07999999984,10434768.979999993,156,66889.5447435897
2025-08-21T11:18:28.010053,GOOG,50933.33000000007,466442.07999999984,10434768.979999993,156,66889.5447435897
2025-08-21T11:18:28.010053,AAPL,-216094.2,466442.07999999984,10434768.979999993,156,66889.5447435897
2025-08-21T11:18:31.014151,TSLA,545077.25,390260.86999999994,10590454.509999994,159,66606.63213836474
2025-08-21T11:18:31.014151,MSFT,56629.299999999865,390260.86999999994,10590454.509999994,159,66606.63213836474
2025-08-21T11:18:31.014151,GOOG,4648.520000000062,390260.86999999994,10590454.509999994,159,66606.63213836474
2025-08-21T11:18:31.014151,AAPL,-216094.2,390260.86999999994,10590454.509999994,159,66606.63213836474
2025-08-21T11:18:34.021873,TSLA,545077.25,500873.30999999994,10789153.189999994,162,66599.71104938268
2025-08-21T11:18:34.021873,MSFT,12586.17999999987,500873.30999999994,10789153.189999994,162,66599.71104938268
2025-08-21T11:18:34.021873,GOOG,90005.52000000006,500873.30999999994,10789153.189999994,162,66599.71104938268
2025-08-21T11:18:34.021873,AAPL,-146795.64,500873.30999999994,10789153.189999994,162,66599.71104938268
2025-08-21T11:18:37.023176,TSLA,641259.53,675379.3999999999,10963659.279999994,165,66446.41987878784
2025-08-21T11:18:37.023176,MSFT,71089.67999999988,675379.3999999999,10963659.279999994,165,66446.41987878784
2025-08-21T11:18:37.023176,GOOG,109825.83000000006,675379.3999999999,10963659.279999994,165,66446.41987878784
2025-08-21T11:18:37.023176,AAPL,-146795.64,675379.3999999999,10963659.279999994,165,66446.41987878784
2025-08-21T11:18:40.019495,TSLA,594140.41,765326.44,11162611.759999992,168,66444.11761904757
2025-08-21T11:18:40.019495,MSFT,215539.4399999999,765326.44,11162611.759999992,168,66444.11761904757
2025-08-21T11:18:40.019495,GOOG,102442.23000000005,765326.44,11162611.759999992,168,66444.11761904757
2025-08-21T11:18:40.019495,AAPL,-146795.64,765326.44,11162611.759999992,168,66444.11761904757
2025-08-21T11:18:43.022437,TSLA,650885.91,765399.46,11383027.179999992,171,66567.41040935669
2025-08-21T11:18:43.022437,MSFT,269038.1599999999,765399.46,11383027.179999992,171,66567.41040935669
2025-08-21T11:18:43.022437,GOOG,-7728.969999999943,765399.46,11383027.179999992,171,66567.41040935669
2025-08-21T11:18:43.022437,AAPL,-146795.64,765399.46,11383027.179999992,171,66567.41040935669
2025-08-21T11:18:46.035459,TSLA,650885.91,694546.1799999999,11608210.159999993,174,66713.85149425283
2025-08-21T11:18:46.035459,MSFT,290584.3599999999,694546.1799999999,11608210.159999993,174,66713.85149425283
2025-08-21T11:18:46.035459,GOOG,-100128.44999999995,694546.1799999999,11608210.159999993,174,66713.85149425283
2025-08-21T11:18:46.035459,AAPL,-146795.64,694546.1799999999,11608210.159999993,174,66713.85149425283
2025-08-21T11:18:49.037326,TSLA,646403.01,665341.9199999999,11697992.699999994,177,66090.3542372881
2025-08-21T11:18:49.037326,MSFT,320873.49999999994,665341.9199999999,11697992.699999994,177,66090.3542372881
2025-08-21T11:18:49.037326,GOOG,-100128.44999999995,665341.9199999999,11697992.699999994,177,66090.3542372881
2025-08-21T11:18:49.037326,AAPL,-201806.14,665341.9199999999,11697992.699999994,177,66090.3542372881
2025-08-21T11:18:52.025011,TSLA,841291.3300000001,1041352.16,12074002.939999994,180,67077.79411111107
2025-08-21T11:18:52.025011,MSFT,320873.49999999994,1041352.16,12074002.939999994,180,67077.79411111107
2025-08-21T11:18:52.025011,GOOG,-100128.44999999995,1041352.16,12074002.939999994,180,67077.79411111107
2025-08-21T11:18:52.025011,AAPL,-20684.22,1041352.16,12074002.939999994,180,67077.79411111107
2025-08-21T11:18:55.029974,TSLA,742470.93,1074245.76,12304537.339999992,183,67237.90896174859
2025-08-21T11:18:55.029974,MSFT,320873.49999999994,1074245.76,12304537.339999992,183,67237.90896174859
2025-08-21T11:18:55.029974,GOOG,-100128.44999999995,1074245.76,12304537.339999992,183,67237.90896174859
2025-08-21T11:18:55.029974,AAPL,111029.78,1074245.76,12304537.339999992,183,67237.90896174859
2025-08-21T11:18:58.045739,TSLA,919726.5900000001,1149825.58,12583468.839999992,186,67653.05827956986
2025-08-21T11:18:58.045739,MSFT,219197.65999999995,1149825.58,12583468.839999992,186,67653.05827956986
2025-08-21T11:18:58.045739,GOOG,-100128.44999999995,1149825.58,12583468.839999992,186,67653.05827956986
2025-08-21T11:18:58.045739,AAPL,111029.78,1149825.58,12583468.839999992,186,67653.05827956986
2025-08-21T11:19:01.036016,TSLA,880189.9500000001,896280.7200000001,12837013.699999994,189,67920.70740740738
2025-08-21T11:19:01.036016,MSFT,219197.65999999995,896280.7200000001,12837013.699999994,189,67920.70740740738
2025-08-21T11:19:01.036016,GOOG,-253559.61999999994,896280.7200000001,12837013.699999994,189,67920.70740740738
2025-08-21T11:19:01.036016,AAPL,50452.729999999996,896280.7200000001,12837013.699999994,189,67920.70740740738
2025-08-21T11:19:04.040540,TSLA,889079.49,959368.51,13099673.609999994,192,68227.46671874997
2025-08-21T11:19:04.040540,MSFT,273395.9099999999,959368.51,13099673.609999994,192,68227.46671874997
2025-08-21T11:19:04.040540,GOOG,-253559.61999999994,959368.51,13099673.609999994,192,68227.46671874997
2025-08-21T11:19:04.040540,AAPL,50452.729999999996,959368.51,13099673.609999994,192,68227.46671874997
2025-08-21T11:19:07.047076,TSLA,889079.49,768831.25,13290210.869999995,195,68154.92753846152
2025-08-21T11:19:07.047076,MSFT,273395.9099999999,768831.25,13290210.869999995,195,68154.92753846152
2025-08-21T11:19:07.047076,GOOG,-362848.57999999996,768831.25,13290210.869999995,195,68154.92753846152
2025-08-21T11:19:07.047076,AAPL,-30795.570000000007,768831.25,13290210.869999995,195,68154.92753846152
2025-08-21T11:19:10.045964,TSLA,989357.61,1039934.57,13561314.189999994,198,68491.48580808078
2025-08-21T11:19:10.045964,MSFT,431975.9099999999,1039934.57,13561314.189999994,198,68491.48580808078
2025-08-21T11:19:10.045964,GOOG,-350603.37999999995,1039934.57,13561314.189999994,198,68491.48580808078
2025-08-21T11:19:10.045964,AAPL,-30795.570000000007,1039934.57,13561314.189999994,198,68491.48580808078
2025-08-21T11:19:13.053264,TSLA,1002892.53,855254.6699999999,13773063.929999994,201,68522.70611940295
2025-08-21T11:19:13.053264,MSFT,431975.9099999999,855254.6699999999,13773063.929999994,201,68522.70611940295
2025-08-21T11:19:13.053264,GOOG,-548818.2,855254.6699999999,13773063.929999994,201,68522.70611940295
2025-08-21T11:19:13.053264,AAPL,-30795.570000000007,855254.6699999999,13773063.929999994,201,68522.70611940295
