timestamp,symbol,position,total_symbols,net_positions
2025-08-21T11:16:14.943070,TSLA,76,4,154
2025-08-21T11:16:14.943070,MSFT,357,4,154
2025-08-21T11:16:14.943070,GOOG,-343,4,154
2025-08-21T11:16:14.943070,AAPL,64,4,154
2025-08-21T11:16:15.942801,TSLA,-352,4,-274
2025-08-21T11:16:15.942801,MSFT,357,4,-274
2025-08-21T11:16:15.942801,GOOG,-343,4,-274
2025-08-21T11:16:15.942801,AAPL,64,4,-274
2025-08-21T11:16:16.929320,TSLA,-352,4,-445
2025-08-21T11:16:16.929320,MSFT,357,4,-445
2025-08-21T11:16:16.929320,GOOG,-343,4,-445
2025-08-21T11:16:16.929320,AAPL,-107,4,-445
2025-08-21T11:16:17.945951,TSLA,-352,4,-909
2025-08-21T11:16:17.945951,MSFT,357,4,-909
2025-08-21T11:16:17.945951,GOOG,-807,4,-909
2025-08-21T11:16:17.945951,AAPL,-107,4,-909
2025-08-21T11:16:18.942863,TSLA,-352,4,-1200
2025-08-21T11:16:18.942863,MSFT,357,4,-1200
2025-08-21T11:16:18.942863,GOOG,-807,4,-1200
2025-08-21T11:16:18.942863,AAPL,-398,4,-1200
2025-08-21T11:16:19.951725,TSLA,-37,4,-885
2025-08-21T11:16:19.951725,MSFT,357,4,-885
2025-08-21T11:16:19.951725,GOOG,-807,4,-885
2025-08-21T11:16:19.951725,AAPL,-398,4,-885
2025-08-21T11:16:20.946033,TSLA,179,4,-669
2025-08-21T11:16:20.946033,MSFT,357,4,-669
2025-08-21T11:16:20.946033,GOOG,-807,4,-669
2025-08-21T11:16:20.946033,AAPL,-398,4,-669
2025-08-21T11:16:21.940328,TSLA,280,4,-568
2025-08-21T11:16:21.940328,MSFT,357,4,-568
2025-08-21T11:16:21.940328,GOOG,-807,4,-568
2025-08-21T11:16:21.940328,AAPL,-398,4,-568
2025-08-21T11:16:22.940837,TSLA,280,4,-170
2025-08-21T11:16:22.940837,MSFT,357,4,-170
2025-08-21T11:16:22.940837,GOOG,-409,4,-170
2025-08-21T11:16:22.940837,AAPL,-398,4,-170
2025-08-21T11:16:23.941248,TSLA,280,4,71
2025-08-21T11:16:23.941248,MSFT,357,4,71
2025-08-21T11:16:23.941248,GOOG,-409,4,71
2025-08-21T11:16:23.941248,AAPL,-157,4,71
2025-08-21T11:16:24.942457,TSLA,280,4,356
2025-08-21T11:16:24.942457,MSFT,357,4,356
2025-08-21T11:16:24.942457,GOOG,-124,4,356
2025-08-21T11:16:24.942457,AAPL,-157,4,356
2025-08-21T11:16:25.942680,TSLA,280,4,602
2025-08-21T11:16:25.942680,MSFT,357,4,602
2025-08-21T11:16:25.942680,GOOG,122,4,602
2025-08-21T11:16:25.942680,AAPL,-157,4,602
2025-08-21T11:16:26.942331,TSLA,280,4,337
2025-08-21T11:16:26.942331,MSFT,357,4,337
2025-08-21T11:16:26.942331,GOOG,122,4,337
2025-08-21T11:16:26.942331,AAPL,-422,4,337
2025-08-21T11:16:27.953968,TSLA,280,4,829
2025-08-21T11:16:27.953968,MSFT,849,4,829
2025-08-21T11:16:27.953968,GOOG,122,4,829
2025-08-21T11:16:27.953968,AAPL,-422,4,829
2025-08-21T11:16:28.948643,TSLA,280,4,667
2025-08-21T11:16:28.948643,MSFT,849,4,667
2025-08-21T11:16:28.948643,GOOG,122,4,667
2025-08-21T11:16:28.948643,AAPL,-584,4,667
2025-08-21T11:16:29.950607,TSLA,280,4,836
2025-08-21T11:16:29.950607,MSFT,1018,4,836
2025-08-21T11:16:29.950607,GOOG,122,4,836
2025-08-21T11:16:29.950607,AAPL,-584,4,836
2025-08-21T11:16:30.944535,TSLA,280,4,663
2025-08-21T11:16:30.944535,MSFT,1018,4,663
2025-08-21T11:16:30.944535,GOOG,-51,4,663
2025-08-21T11:16:30.944535,AAPL,-584,4,663
2025-08-21T11:16:31.956135,TSLA,280,4,879
2025-08-21T11:16:31.956135,MSFT,1018,4,879
2025-08-21T11:16:31.956135,GOOG,165,4,879
2025-08-21T11:16:31.956135,AAPL,-584,4,879
2025-08-21T11:16:32.950817,TSLA,280,4,1003
2025-08-21T11:16:32.950817,MSFT,1018,4,1003
2025-08-21T11:16:32.950817,GOOG,289,4,1003
2025-08-21T11:16:32.950817,AAPL,-584,4,1003
2025-08-21T11:16:33.954911,TSLA,475,4,1198
2025-08-21T11:16:33.954911,MSFT,1018,4,1198
2025-08-21T11:16:33.954911,GOOG,289,4,1198
2025-08-21T11:16:33.954911,AAPL,-584,4,1198
2025-08-21T11:16:34.957644,TSLA,475,4,1291
2025-08-21T11:16:34.957644,MSFT,1018,4,1291
2025-08-21T11:16:34.957644,GOOG,289,4,1291
2025-08-21T11:16:34.957644,AAPL,-491,4,1291
2025-08-21T11:16:35.957927,TSLA,475,4,1480
2025-08-21T11:16:35.957927,MSFT,1018,4,1480
2025-08-21T11:16:35.957927,GOOG,478,4,1480
2025-08-21T11:16:35.957927,AAPL,-491,4,1480
2025-08-21T11:16:36.954233,TSLA,475,4,1930
2025-08-21T11:16:36.954233,MSFT,1468,4,1930
2025-08-21T11:16:36.954233,GOOG,478,4,1930
2025-08-21T11:16:36.954233,AAPL,-491,4,1930
2025-08-21T11:16:37.964347,TSLA,844,4,2299
2025-08-21T11:16:37.964347,MSFT,1468,4,2299
2025-08-21T11:16:37.964347,GOOG,478,4,2299
2025-08-21T11:16:37.964347,AAPL,-491,4,2299
2025-08-21T11:16:38.951005,TSLA,1335,4,2790
2025-08-21T11:16:38.951005,MSFT,1468,4,2790
2025-08-21T11:16:38.951005,GOOG,478,4,2790
2025-08-21T11:16:38.951005,AAPL,-491,4,2790
2025-08-21T11:16:39.959141,TSLA,1335,4,2846
2025-08-21T11:16:39.959141,MSFT,1524,4,2846
2025-08-21T11:16:39.959141,GOOG,478,4,2846
2025-08-21T11:16:39.959141,AAPL,-491,4,2846
2025-08-21T11:16:40.962488,TSLA,1335,4,2597
2025-08-21T11:16:40.962488,MSFT,1524,4,2597
2025-08-21T11:16:40.962488,GOOG,229,4,2597
2025-08-21T11:16:40.962488,AAPL,-491,4,2597
2025-08-21T11:16:41.951497,TSLA,1335,4,2849
2025-08-21T11:16:41.951497,MSFT,1524,4,2849
2025-08-21T11:16:41.951497,GOOG,481,4,2849
2025-08-21T11:16:41.951497,AAPL,-491,4,2849
2025-08-21T11:16:42.948458,TSLA,1335,4,2868
2025-08-21T11:16:42.948458,MSFT,1543,4,2868
2025-08-21T11:16:42.948458,GOOG,481,4,2868
2025-08-21T11:16:42.948458,AAPL,-491,4,2868
2025-08-21T11:16:43.965944,TSLA,1335,4,2637
2025-08-21T11:16:43.965944,MSFT,1543,4,2637
2025-08-21T11:16:43.965944,GOOG,250,4,2637
2025-08-21T11:16:43.965944,AAPL,-491,4,2637
2025-08-21T11:16:44.965007,TSLA,1816,4,3118
2025-08-21T11:16:44.965007,MSFT,1543,4,3118
2025-08-21T11:16:44.965007,GOOG,250,4,3118
2025-08-21T11:16:44.965007,AAPL,-491,4,3118
2025-08-21T11:16:45.965880,TSLA,2230,4,3532
2025-08-21T11:16:45.965880,MSFT,1543,4,3532
2025-08-21T11:16:45.965880,GOOG,250,4,3532
2025-08-21T11:16:45.965880,AAPL,-491,4,3532
2025-08-21T11:16:46.959042,TSLA,2230,4,3307
2025-08-21T11:16:46.959042,MSFT,1318,4,3307
2025-08-21T11:16:46.959042,GOOG,250,4,3307
2025-08-21T11:16:46.959042,AAPL,-491,4,3307
2025-08-21T11:16:47.964206,TSLA,2230,4,2861
2025-08-21T11:16:47.964206,MSFT,872,4,2861
2025-08-21T11:16:47.964206,GOOG,250,4,2861
2025-08-21T11:16:47.964206,AAPL,-491,4,2861
2025-08-21T11:16:48.964850,TSLA,2230,4,3133
2025-08-21T11:16:48.964850,MSFT,872,4,3133
2025-08-21T11:16:48.964850,GOOG,522,4,3133
2025-08-21T11:16:48.964850,AAPL,-491,4,3133
2025-08-21T11:16:49.962318,TSLA,1776,4,2679
2025-08-21T11:16:49.962318,MSFT,872,4,2679
2025-08-21T11:16:49.962318,GOOG,522,4,2679
2025-08-21T11:16:49.962318,AAPL,-491,4,2679
2025-08-21T11:16:50.967116,TSLA,1843,4,2746
2025-08-21T11:16:50.967116,MSFT,872,4,2746
2025-08-21T11:16:50.967116,GOOG,522,4,2746
2025-08-21T11:16:50.967116,AAPL,-491,4,2746
2025-08-21T11:16:51.965161,TSLA,1843,4,2356
2025-08-21T11:16:51.965161,MSFT,872,4,2356
2025-08-21T11:16:51.965161,GOOG,522,4,2356
2025-08-21T11:16:51.965161,AAPL,-881,4,2356
2025-08-21T11:16:52.964680,TSLA,1843,4,2451
2025-08-21T11:16:52.964680,MSFT,872,4,2451
2025-08-21T11:16:52.964680,GOOG,617,4,2451
2025-08-21T11:16:52.964680,AAPL,-881,4,2451
2025-08-21T11:16:53.964211,TSLA,1843,4,2470
2025-08-21T11:16:53.964211,MSFT,872,4,2470
2025-08-21T11:16:53.964211,GOOG,617,4,2470
2025-08-21T11:16:53.964211,AAPL,-862,4,2470
2025-08-21T11:16:54.964714,TSLA,1493,4,2120
2025-08-21T11:16:54.964714,MSFT,872,4,2120
2025-08-21T11:16:54.964714,GOOG,617,4,2120
2025-08-21T11:16:54.964714,AAPL,-862,4,2120
2025-08-21T11:16:55.972000,TSLA,1493,4,1965
2025-08-21T11:16:55.972000,MSFT,872,4,1965
2025-08-21T11:16:55.972000,GOOG,617,4,1965
2025-08-21T11:16:55.972000,AAPL,-1017,4,1965
2025-08-21T11:16:56.964580,TSLA,1493,4,1781
2025-08-21T11:16:56.964580,MSFT,688,4,1781
2025-08-21T11:16:56.964580,GOOG,617,4,1781
2025-08-21T11:16:56.964580,AAPL,-1017,4,1781
2025-08-21T11:16:57.973315,TSLA,1895,4,2183
2025-08-21T11:16:57.973315,MSFT,688,4,2183
2025-08-21T11:16:57.973315,GOOG,617,4,2183
2025-08-21T11:16:57.973315,AAPL,-1017,4,2183
2025-08-21T11:16:58.973867,TSLA,1829,4,2117
2025-08-21T11:16:58.973867,MSFT,688,4,2117
2025-08-21T11:16:58.973867,GOOG,617,4,2117
2025-08-21T11:16:58.973867,AAPL,-1017,4,2117
2025-08-21T11:16:59.974246,TSLA,1393,4,1681
2025-08-21T11:16:59.974246,MSFT,688,4,1681
2025-08-21T11:16:59.974246,GOOG,617,4,1681
2025-08-21T11:16:59.974246,AAPL,-1017,4,1681
2025-08-21T11:17:00.974491,TSLA,1393,4,1217
2025-08-21T11:17:00.974491,MSFT,688,4,1217
2025-08-21T11:17:00.974491,GOOG,153,4,1217
2025-08-21T11:17:00.974491,AAPL,-1017,4,1217
2025-08-21T11:17:01.976352,TSLA,991,4,815
2025-08-21T11:17:01.976352,MSFT,688,4,815
2025-08-21T11:17:01.976352,GOOG,153,4,815
2025-08-21T11:17:01.976352,AAPL,-1017,4,815
2025-08-21T11:17:02.970826,TSLA,991,4,1263
2025-08-21T11:17:02.970826,MSFT,688,4,1263
2025-08-21T11:17:02.970826,GOOG,153,4,1263
2025-08-21T11:17:02.970826,AAPL,-569,4,1263
2025-08-21T11:17:03.976655,TSLA,991,4,1547
2025-08-21T11:17:03.976655,MSFT,688,4,1547
2025-08-21T11:17:03.976655,GOOG,437,4,1547
2025-08-21T11:17:03.976655,AAPL,-569,4,1547
2025-08-21T11:17:04.973426,TSLA,1015,4,1571
2025-08-21T11:17:04.973426,MSFT,688,4,1571
2025-08-21T11:17:04.973426,GOOG,437,4,1571
2025-08-21T11:17:04.973426,AAPL,-569,4,1571
2025-08-21T11:17:06.124814,TSLA,1015,4,1204
2025-08-21T11:17:06.124814,MSFT,688,4,1204
2025-08-21T11:17:06.124814,GOOG,70,4,1204
2025-08-21T11:17:06.124814,AAPL,-569,4,1204
2025-08-21T11:17:06.972849,TSLA,1015,4,1388
2025-08-21T11:17:06.972849,MSFT,688,4,1388
2025-08-21T11:17:06.972849,GOOG,254,4,1388
2025-08-21T11:17:06.972849,AAPL,-569,4,1388
2025-08-21T11:17:07.967727,TSLA,1015,4,1055
2025-08-21T11:17:07.967727,MSFT,688,4,1055
2025-08-21T11:17:07.967727,GOOG,-79,4,1055
2025-08-21T11:17:07.967727,AAPL,-569,4,1055
2025-08-21T11:17:08.974229,TSLA,1015,4,1240
2025-08-21T11:17:08.974229,MSFT,688,4,1240
2025-08-21T11:17:08.974229,GOOG,-79,4,1240
2025-08-21T11:17:08.974229,AAPL,-384,4,1240
2025-08-21T11:17:09.967912,TSLA,1015,4,1399
2025-08-21T11:17:09.967912,MSFT,688,4,1399
2025-08-21T11:17:09.967912,GOOG,80,4,1399
2025-08-21T11:17:09.967912,AAPL,-384,4,1399
2025-08-21T11:17:10.967429,TSLA,1015,4,1117
2025-08-21T11:17:10.967429,MSFT,688,4,1117
2025-08-21T11:17:10.967429,GOOG,80,4,1117
2025-08-21T11:17:10.967429,AAPL,-666,4,1117
2025-08-21T11:17:11.976298,TSLA,774,4,876
2025-08-21T11:17:11.976298,MSFT,688,4,876
2025-08-21T11:17:11.976298,GOOG,80,4,876
2025-08-21T11:17:11.976298,AAPL,-666,4,876
2025-08-21T11:17:12.977540,TSLA,774,4,1087
2025-08-21T11:17:12.977540,MSFT,688,4,1087
2025-08-21T11:17:12.977540,GOOG,80,4,1087
2025-08-21T11:17:12.977540,AAPL,-455,4,1087
2025-08-21T11:17:13.973005,TSLA,774,4,1532
2025-08-21T11:17:13.973005,MSFT,688,4,1532
2025-08-21T11:17:13.973005,GOOG,525,4,1532
2025-08-21T11:17:13.973005,AAPL,-455,4,1532
2025-08-21T11:17:14.974275,TSLA,774,4,2022
2025-08-21T11:17:14.974275,MSFT,688,4,2022
2025-08-21T11:17:14.974275,GOOG,525,4,2022
2025-08-21T11:17:14.974275,AAPL,35,4,2022
2025-08-21T11:17:15.973260,TSLA,774,4,1750
2025-08-21T11:17:15.973260,MSFT,688,4,1750
2025-08-21T11:17:15.973260,GOOG,525,4,1750
2025-08-21T11:17:15.973260,AAPL,-237,4,1750
2025-08-21T11:17:16.973168,TSLA,774,4,1602
2025-08-21T11:17:16.973168,MSFT,688,4,1602
2025-08-21T11:17:16.973168,GOOG,377,4,1602
2025-08-21T11:17:16.973168,AAPL,-237,4,1602
2025-08-21T11:17:17.973709,TSLA,774,4,1776
2025-08-21T11:17:17.973709,MSFT,688,4,1776
2025-08-21T11:17:17.973709,GOOG,377,4,1776
2025-08-21T11:17:17.973709,AAPL,-63,4,1776
2025-08-21T11:17:18.976321,TSLA,645,4,1647
2025-08-21T11:17:18.976321,MSFT,688,4,1647
2025-08-21T11:17:18.976321,GOOG,377,4,1647
2025-08-21T11:17:18.976321,AAPL,-63,4,1647
2025-08-21T11:17:19.983272,TSLA,645,4,1621
2025-08-21T11:17:19.983272,MSFT,688,4,1621
2025-08-21T11:17:19.983272,GOOG,351,4,1621
2025-08-21T11:17:19.983272,AAPL,-63,4,1621
2025-08-21T11:17:20.978859,TSLA,896,4,1872
2025-08-21T11:17:20.978859,MSFT,688,4,1872
2025-08-21T11:17:20.978859,GOOG,351,4,1872
2025-08-21T11:17:20.978859,AAPL,-63,4,1872
2025-08-21T11:17:21.967767,TSLA,778,4,1754
2025-08-21T11:17:21.967767,MSFT,688,4,1754
2025-08-21T11:17:21.967767,GOOG,351,4,1754
2025-08-21T11:17:21.967767,AAPL,-63,4,1754
2025-08-21T11:17:22.967611,TSLA,778,4,1497
2025-08-21T11:17:22.967611,MSFT,688,4,1497
2025-08-21T11:17:22.967611,GOOG,351,4,1497
2025-08-21T11:17:22.967611,AAPL,-320,4,1497
2025-08-21T11:17:23.981663,TSLA,778,4,1656
2025-08-21T11:17:23.981663,MSFT,688,4,1656
2025-08-21T11:17:23.981663,GOOG,510,4,1656
2025-08-21T11:17:23.981663,AAPL,-320,4,1656
2025-08-21T11:17:24.984575,TSLA,703,4,1581
2025-08-21T11:17:24.984575,MSFT,688,4,1581
2025-08-21T11:17:24.984575,GOOG,510,4,1581
2025-08-21T11:17:24.984575,AAPL,-320,4,1581
2025-08-21T11:17:25.982533,TSLA,703,4,1793
2025-08-21T11:17:25.982533,MSFT,900,4,1793
2025-08-21T11:17:25.982533,GOOG,510,4,1793
2025-08-21T11:17:25.982533,AAPL,-320,4,1793
2025-08-21T11:17:26.982994,TSLA,703,4,2117
2025-08-21T11:17:26.982994,MSFT,900,4,2117
2025-08-21T11:17:26.982994,GOOG,510,4,2117
2025-08-21T11:17:26.982994,AAPL,4,4,2117
2025-08-21T11:17:27.985940,TSLA,1067,4,2481
2025-08-21T11:17:27.985940,MSFT,900,4,2481
2025-08-21T11:17:27.985940,GOOG,510,4,2481
2025-08-21T11:17:27.985940,AAPL,4,4,2481
2025-08-21T11:17:28.989652,TSLA,1067,4,2852
2025-08-21T11:17:28.989652,MSFT,1271,4,2852
2025-08-21T11:17:28.989652,GOOG,510,4,2852
2025-08-21T11:17:28.989652,AAPL,4,4,2852
2025-08-21T11:17:29.975355,TSLA,1504,4,3289
2025-08-21T11:17:29.975355,MSFT,1271,4,3289
2025-08-21T11:17:29.975355,GOOG,510,4,3289
2025-08-21T11:17:29.975355,AAPL,4,4,3289
2025-08-21T11:17:30.985117,TSLA,1504,4,2969
2025-08-21T11:17:30.985117,MSFT,951,4,2969
2025-08-21T11:17:30.985117,GOOG,510,4,2969
2025-08-21T11:17:30.985117,AAPL,4,4,2969
2025-08-21T11:17:31.987415,TSLA,1269,4,2734
2025-08-21T11:17:31.987415,MSFT,951,4,2734
2025-08-21T11:17:31.987415,GOOG,510,4,2734
2025-08-21T11:17:31.987415,AAPL,4,4,2734
2025-08-21T11:17:32.988652,TSLA,1269,4,2539
2025-08-21T11:17:32.988652,MSFT,951,4,2539
2025-08-21T11:17:32.988652,GOOG,510,4,2539
2025-08-21T11:17:32.988652,AAPL,-191,4,2539
2025-08-21T11:17:33.977595,TSLA,1345,4,2615
2025-08-21T11:17:33.977595,MSFT,951,4,2615
2025-08-21T11:17:33.977595,GOOG,510,4,2615
2025-08-21T11:17:33.977595,AAPL,-191,4,2615
2025-08-21T11:17:34.978808,TSLA,1430,4,2700
2025-08-21T11:17:34.978808,MSFT,951,4,2700
2025-08-21T11:17:34.978808,GOOG,510,4,2700
2025-08-21T11:17:34.978808,AAPL,-191,4,2700
2025-08-21T11:17:35.981089,TSLA,1278,4,2548
2025-08-21T11:17:35.981089,MSFT,951,4,2548
2025-08-21T11:17:35.981089,GOOG,510,4,2548
2025-08-21T11:17:35.981089,AAPL,-191,4,2548
2025-08-21T11:17:36.982917,TSLA,985,4,2255
2025-08-21T11:17:36.982917,MSFT,951,4,2255
2025-08-21T11:17:36.982917,GOOG,510,4,2255
2025-08-21T11:17:36.982917,AAPL,-191,4,2255
2025-08-21T11:17:37.984405,TSLA,985,4,2547
2025-08-21T11:17:37.984405,MSFT,951,4,2547
2025-08-21T11:17:37.984405,GOOG,802,4,2547
2025-08-21T11:17:37.984405,AAPL,-191,4,2547
2025-08-21T11:17:38.993100,TSLA,985,4,2167
2025-08-21T11:17:38.993100,MSFT,951,4,2167
2025-08-21T11:17:38.993100,GOOG,422,4,2167
2025-08-21T11:17:38.993100,AAPL,-191,4,2167
2025-08-21T11:17:39.979740,TSLA,985,4,2329
2025-08-21T11:17:39.979740,MSFT,1113,4,2329
2025-08-21T11:17:39.979740,GOOG,422,4,2329
2025-08-21T11:17:39.979740,AAPL,-191,4,2329
2025-08-21T11:17:40.986166,TSLA,1330,4,2674
2025-08-21T11:17:40.986166,MSFT,1113,4,2674
2025-08-21T11:17:40.986166,GOOG,422,4,2674
2025-08-21T11:17:40.986166,AAPL,-191,4,2674
2025-08-21T11:17:41.992452,TSLA,1330,4,2415
2025-08-21T11:17:41.992452,MSFT,1113,4,2415
2025-08-21T11:17:41.992452,GOOG,163,4,2415
2025-08-21T11:17:41.992452,AAPL,-191,4,2415
2025-08-21T11:17:42.996308,TSLA,1330,4,2511
2025-08-21T11:17:42.996308,MSFT,1113,4,2511
2025-08-21T11:17:42.996308,GOOG,163,4,2511
2025-08-21T11:17:42.996308,AAPL,-95,4,2511
2025-08-21T11:17:43.982644,TSLA,1330,4,2910
2025-08-21T11:17:43.982644,MSFT,1113,4,2910
2025-08-21T11:17:43.982644,GOOG,163,4,2910
2025-08-21T11:17:43.982644,AAPL,304,4,2910
2025-08-21T11:17:44.986923,TSLA,1330,4,3012
2025-08-21T11:17:44.986923,MSFT,1113,4,3012
2025-08-21T11:17:44.986923,GOOG,163,4,3012
2025-08-21T11:17:44.986923,AAPL,406,4,3012
2025-08-21T11:17:45.988917,TSLA,1528,4,3210
2025-08-21T11:17:45.988917,MSFT,1113,4,3210
2025-08-21T11:17:45.988917,GOOG,163,4,3210
2025-08-21T11:17:45.988917,AAPL,406,4,3210
2025-08-21T11:17:46.991865,TSLA,1050,4,2732
2025-08-21T11:17:46.991865,MSFT,1113,4,2732
2025-08-21T11:17:46.991865,GOOG,163,4,2732
2025-08-21T11:17:46.991865,AAPL,406,4,2732
2025-08-21T11:17:47.992194,TSLA,1050,4,3015
2025-08-21T11:17:47.992194,MSFT,1113,4,3015
2025-08-21T11:17:47.992194,GOOG,446,4,3015
2025-08-21T11:17:47.992194,AAPL,406,4,3015
2025-08-21T11:17:48.998455,TSLA,1050,4,3330
2025-08-21T11:17:48.998455,MSFT,1113,4,3330
2025-08-21T11:17:48.998455,GOOG,761,4,3330
2025-08-21T11:17:48.998455,AAPL,406,4,3330
2025-08-21T11:17:50.001983,TSLA,1064,4,3344
2025-08-21T11:17:50.001983,MSFT,1113,4,3344
2025-08-21T11:17:50.001983,GOOG,761,4,3344
2025-08-21T11:17:50.001983,AAPL,406,4,3344
2025-08-21T11:17:51.002856,TSLA,936,4,3216
2025-08-21T11:17:51.002856,MSFT,1113,4,3216
2025-08-21T11:17:51.002856,GOOG,761,4,3216
2025-08-21T11:17:51.002856,AAPL,406,4,3216
2025-08-21T11:17:51.986205,TSLA,1339,4,3619
2025-08-21T11:17:51.986205,MSFT,1113,4,3619
2025-08-21T11:17:51.986205,GOOG,761,4,3619
2025-08-21T11:17:51.986205,AAPL,406,4,3619
2025-08-21T11:17:52.990874,TSLA,1339,4,3979
2025-08-21T11:17:52.990874,MSFT,1113,4,3979
2025-08-21T11:17:52.990874,GOOG,761,4,3979
2025-08-21T11:17:52.990874,AAPL,766,4,3979
2025-08-21T11:17:53.991613,TSLA,1190,4,3830
2025-08-21T11:17:53.991613,MSFT,1113,4,3830
2025-08-21T11:17:53.991613,GOOG,761,4,3830
2025-08-21T11:17:53.991613,AAPL,766,4,3830
2025-08-21T11:17:55.001203,TSLA,1190,4,4052
2025-08-21T11:17:55.001203,MSFT,1113,4,4052
2025-08-21T11:17:55.001203,GOOG,761,4,4052
2025-08-21T11:17:55.001203,AAPL,988,4,4052
2025-08-21T11:17:56.005717,TSLA,1190,4,4148
2025-08-21T11:17:56.005717,MSFT,1113,4,4148
2025-08-21T11:17:56.005717,GOOG,857,4,4148
2025-08-21T11:17:56.005717,AAPL,988,4,4148
2025-08-21T11:17:57.004758,TSLA,1021,4,3979
2025-08-21T11:17:57.004758,MSFT,1113,4,3979
2025-08-21T11:17:57.004758,GOOG,857,4,3979
2025-08-21T11:17:57.004758,AAPL,988,4,3979
2025-08-21T11:17:58.005343,TSLA,1021,4,3870
2025-08-21T11:17:58.005343,MSFT,1004,4,3870
2025-08-21T11:17:58.005343,GOOG,857,4,3870
2025-08-21T11:17:58.005343,AAPL,988,4,3870
2025-08-21T11:17:59.003353,TSLA,1032,4,3881
