timestamp,symbol,pnl,total_pnl,total_volume,trade_count,avg_trade_size
2026-01-17T15:52:20.610417,MSFT,-89472.47999999998,-902157.5,2504286.62,27,92751.3562962963
2026-01-17T15:52:23.680980,AAPL,-457816.05999999994,-997101.75,2599230.87,30,86641.02900000001
2026-01-17T15:52:23.680980,GOOG,232397.46000000002,-997101.75,2599230.87,30,86641.02900000001
2026-01-17T15:52:23.680980,TSLA,-654345.2300000001,-997101.75,2599230.87,30,86641.02900000001
2026-01-17T15:52:23.680980,MSFT,-117337.91999999998,-997101.75,2599230.87,30,86641.02900000001
2026-01-17T15:52:26.711715,AAPL,-529740.5399999999,-1016013.61,2798669.0100000002,33,84808.15181818182
2026-01-17T15:52:26.711715,GOOG,232397.46000000002,-1016013.61,2798669.0100000002,33,84808.15181818182
2026-01-17T15:52:26.711715,TSLA,-654345.2300000001,-1016013.61,2798669.0100000002,33,84808.15181818182
2026-01-17T15:52:26.711715,MSFT,-64325.29999999998,-1016013.61,2798669.0100000002,33,84808.15181818182
2026-01-17T15:52:29.713093,AAPL,-529740.5399999999,-843907.21,2970775.41,36,82521.53916666667
2026-01-17T15:52:29.713093,GOOG,232397.46000000002,-843907.21,2970775.41,36,82521.53916666667
2026-01-17T15:52:29.713093,TSLA,-488166.83000000013,-843907.21,2970775.41,36,82521.53916666667
2026-01-17T15:52:29.713093,MSFT,-58397.29999999998,-843907.21,2970775.41,36,82521.53916666667
2026-01-17T15:52:32.738023,AAPL,-440526.72999999986,-694386.5599999999,3189022.7600000002,39,81769.81435897437
2026-01-17T15:52:32.738023,GOOG,232397.46000000002,-694386.5599999999,3189022.7600000002,39,81769.81435897437
2026-01-17T15:52:32.738023,TSLA,-427859.9900000001,-694386.5599999999,3189022.7600000002,39,81769.81435897437
2026-01-17T15:52:32.738023,MSFT,-58397.29999999998,-694386.5599999999,3189022.7600000002,39,81769.81435897437
2026-01-17T15:52:35.804357,AAPL,-354257.40999999986,-719234.0599999999,3386408.9,42,80628.78333333333
2026-01-17T15:52:35.804357,GOOG,232397.46000000002,-719234.0599999999,3386408.9,42,80628.78333333333
2026-01-17T15:52:35.804357,TSLA,-427859.9900000001,-719234.0599999999,3386408.9,42,80628.78333333333
2026-01-17T15:52:35.804357,MSFT,-169514.12,-719234.0599999999,3386408.9,42,80628.78333333333
2026-01-17T15:52:38.830408,AAPL,-354257.40999999986,-656556.6699999999,3591474.01,45,79810.53355555555
2026-01-17T15:52:38.830408,GOOG,220742.10000000003,-656556.6699999999,3591474.01,45,79810.53355555555
2026-01-17T15:52:38.830408,TSLA,-293988.7400000001,-656556.6699999999,3591474.01,45,79810.53355555555
2026-01-17T15:52:38.830408,MSFT,-229052.62,-656556.6699999999,3591474.01,45,79810.53355555555
2026-01-17T15:52:41.866903,AAPL,-374347.47999999986,-474951.6299999999,3813259.1899999995,48,79442.89979166666
2026-01-17T15:52:41.866903,GOOG,413115.70000000007,-474951.6299999999,3813259.1899999995,48,79442.89979166666
2026-01-17T15:52:41.866903,TSLA,-293988.7400000001,-474951.6299999999,3813259.1899999995,48,79442.89979166666
2026-01-17T15:52:41.866903,MSFT,-219731.11,-474951.6299999999,3813259.1899999995,48,79442.89979166666
2026-01-17T15:52:44.880456,AAPL,-448266.45999999985,-342156.6699999999,4093892.1099999994,51,80272.39431372548
2026-01-17T15:52:44.880456,GOOG,619829.64,-342156.6699999999,4093892.1099999994,51,80272.39431372548
2026-01-17T15:52:44.880456,TSLA,-293988.7400000001,-342156.6699999999,4093892.1099999994,51,80272.39431372548
2026-01-17T15:52:44.880456,MSFT,-219731.11,-342156.6699999999,4093892.1099999994,51,80272.39431372548
2026-01-17T15:52:47.924136,AAPL,-448266.45999999985,-316007.91000000003,4139900.7099999995,54,76664.82796296295
2026-01-17T15:52:47.924136,GOOG,655908.32,-316007.91000000003,4139900.7099999995,54,76664.82796296295
2026-01-17T15:52:47.924136,TSLA,-293988.7400000001,-316007.91000000003,4139900.7099999995,54,76664.82796296295
2026-01-17T15:52:47.924136,MSFT,-229661.03,-316007.91000000003,4139900.7099999995,54,76664.82796296295
2026-01-17T15:52:50.941341,AAPL,-448266.45999999985,-558162.75,4455881.229999999,57,78173.35491228067
2026-01-17T15:52:50.941341,GOOG,376840.64,-558162.75,4455881.229999999,57,78173.35491228067
2026-01-17T15:52:50.941341,TSLA,-257075.9000000001,-558162.75,4455881.229999999,57,78173.35491228067
2026-01-17T15:52:50.941341,MSFT,-229661.03,-558162.75,4455881.229999999,57,78173.35491228067
2026-01-17T15:52:53.950172,AAPL,-450324.77999999985,-455775.3999999999,4562385.219999999,60,76039.75366666664
2026-01-17T15:52:53.950172,GOOG,444322.14,-455775.3999999999,4562385.219999999,60,76039.75366666664
2026-01-17T15:52:53.950172,TSLA,-220111.7300000001,-455775.3999999999,4562385.219999999,60,76039.75366666664
2026-01-17T15:52:53.950172,MSFT,-229661.03,-455775.3999999999,4562385.219999999,60,76039.75366666664
2026-01-17T15:52:56.976048,AAPL,-259969.25999999983,-296013.9099999999,4893159.729999999,63,77669.20206349205
2026-01-17T15:52:56.976048,GOOG,413728.11,-296013.9099999999,4893159.729999999,63,77669.20206349205
2026-01-17T15:52:56.976048,TSLA,-220111.7300000001,-296013.9099999999,4893159.729999999,63,77669.20206349205
2026-01-17T15:52:56.976048,MSFT,-229661.03,-296013.9099999999,4893159.729999999,63,77669.20206349205
2026-01-17T15:52:59.997386,AAPL,-275201.57999999984,-310832.74,4979425.539999999,66,75445.84151515151
2026-01-17T15:52:59.997386,GOOG,378418.11,-310832.74,4979425.539999999,66,75445.84151515151
2026-01-17T15:52:59.997386,TSLA,-184388.2400000001,-310832.74,4979425.539999999,66,75445.84151515151
2026-01-17T15:52:59.997386,MSFT,-229661.03,-310832.74,4979425.539999999,66,75445.84151515151
2026-01-17T15:53:03.020733,AAPL,-275201.57999999984,-136473.62999999998,5241605.629999999,69,75965.29898550724
2026-01-17T15:53:03.020733,GOOG,596687.71,-136473.62999999998,5241605.629999999,69,75965.29898550724
2026-01-17T15:53:03.020733,TSLA,-228298.7300000001,-136473.62999999998,5241605.629999999,69,75965.29898550724
2026-01-17T15:53:03.020733,MSFT,-229661.03,-136473.62999999998,5241605.629999999,69,75965.29898550724
2026-01-17T15:53:06.117613,AAPL,-275201.57999999984,-220465.66999999995,5440590.1899999995,72,75563.75263888888
2026-01-17T15:53:06.117613,GOOG,596687.71,-220465.66999999995,5440590.1899999995,72,75563.75263888888
2026-01-17T15:53:06.117613,TSLA,-344864.8400000001,-220465.66999999995,5440590.1899999995,72,75563.75263888888
2026-01-17T15:53:06.117613,MSFT,-197086.96,-220465.66999999995,5440590.1899999995,72,75563.75263888888
2026-01-17T15:53:09.091406,AAPL,-404450.4099999998,-462921.8799999999,5683046.399999999,75,75773.95199999999
2026-01-17T15:53:09.091406,GOOG,596687.71,-462921.8799999999,5683046.399999999,75,75773.95199999999
2026-01-17T15:53:09.091406,TSLA,-458072.2200000001,-462921.8799999999,5683046.399999999,75,75773.95199999999
2026-01-17T15:53:09.091406,MSFT,-197086.96,-462921.8799999999,5683046.399999999,75,75773.95199999999
2026-01-17T15:53:12.110489,AAPL,-228128.95999999982,-365877.6,5938645.02,78,76136.4746153846
2026-01-17T15:53:12.110489,GOOG,596687.71,-365877.6,5938645.02,78,76136.4746153846
2026-01-17T15:53:12.110489,TSLA,-505211.8300000001,-365877.6,5938645.02,78,76136.4746153846
2026-01-17T15:53:12.110489,MSFT,-229224.52,-365877.6,5938645.02,78,76136.4746153846
2026-01-17T15:53:15.144852,AAPL,-228128.95999999982,-586774.7099999998,6159542.129999999,81,76043.72999999998
2026-01-17T15:53:15.144852,GOOG,596687.71,-586774.7099999998,6159542.129999999,81,76043.72999999998
2026-01-17T15:53:15.144852,TSLA,-570719.05,-586774.7099999998,6159542.129999999,81,76043.72999999998
2026-01-17T15:53:15.144852,MSFT,-384614.4099999999,-586774.7099999998,6159542.129999999,81,76043.72999999998
2026-01-17T15:53:18.179028,AAPL,-228128.95999999982,-705312.9399999998,6505381.879999999,84,77445.02238095237
2026-01-17T15:53:18.179028,GOOG,596687.71,-705312.9399999998,6505381.879999999,84,77445.02238095237
2026-01-17T15:53:18.179028,TSLA,-457068.29000000004,-705312.9399999998,6505381.879999999,84,77445.02238095237
2026-01-17T15:53:18.179028,MSFT,-616803.3999999999,-705312.9399999998,6505381.879999999,84,77445.02238095237
2026-01-17T15:53:21.200251,AAPL,-228128.95999999982,-924805.9399999998,6724874.88,87,77297.4124137931
2026-01-17T15:53:21.200251,GOOG,420966.68999999994,-924805.9399999998,6724874.88,87,77297.4124137931
2026-01-17T15:53:21.200251,TSLA,-500840.27,-924805.9399999998,6724874.88,87,77297.4124137931
2026-01-17T15:53:21.200251,MSFT,-616803.3999999999,-924805.9399999998,6724874.88,87,77297.4124137931
2026-01-17T15:53:24.201365,AAPL,-141314.6099999998,-803775.0699999998,6868887.449999999,90,76320.97166666666
2026-01-17T15:53:24.201365,GOOG,455183.20999999996,-803775.0699999998,6868887.449999999,90,76320.97166666666
2026-01-17T15:53:24.201365,TSLA,-500840.27,-803775.0699999998,6868887.449999999,90,76320.97166666666
2026-01-17T15:53:24.201365,MSFT,-616803.3999999999,-803775.0699999998,6868887.449999999,90,76320.97166666666
2026-01-17T15:53:27.214309,AAPL,-141314.6099999998,-482249.6399999998,7190412.879999999,93,77316.26752688171
2026-01-17T15:53:27.214309,GOOG,549073.13,-482249.6399999998,7190412.879999999,93,77316.26752688171
2026-01-17T15:53:27.214309,TSLA,-418370.96,-482249.6399999998,7190412.879999999,93,77316.26752688171
2026-01-17T15:53:27.214309,MSFT,-471637.19999999995,-482249.6399999998,7190412.879999999,93,77316.26752688171
2026-01-17T15:53:30.231414,AAPL,-141314.6099999998,-380976.53999999986,7400140.06,96,77084.79229166666
2026-01-17T15:53:30.231414,GOOG,704573.27,-380976.53999999986,7400140.06,96,77084.79229166666
2026-01-17T15:53:30.231414,TSLA,-418370.96,-380976.53999999986,7400140.06,96,77084.79229166666
2026-01-17T15:53:30.231414,MSFT,-525864.24,-380976.53999999986,7400140.06,96,77084.79229166666
2026-01-17T15:53:33.253791,AAPL,-151278.1699999998,-390940.0999999998,7513331.14,99,75892.23373737374
2026-01-17T15:53:33.253791,GOOG,704573.27,-390940.0999999998,7513331.14,99,75892.23373737374
2026-01-17T15:53:33.253791,TSLA,-418370.96,-390940.0999999998,7513331.14,99,75892.23373737374
2026-01-17T15:53:33.253791,MSFT,-525864.24,-390940.0999999998,7513331.14,99,75892.23373737374
2026-01-17T15:53:36.298756,AAPL,-187773.76999999981,-279742.7099999998,7697519.729999999,102,75465.87970588234
2026-01-17T15:53:36.298756,GOOG,704573.27,-279742.7099999998,7697519.729999999,102,75465.87970588234
2026-01-17T15:53:36.298756,TSLA,-270677.97000000003,-279742.7099999998,7697519.729999999,102,75465.87970588234
2026-01-17T15:53:36.298756,MSFT,-525864.24,-279742.7099999998,7697519.729999999,102,75465.87970588234
2026-01-17T15:53:39.314960,AAPL,-187773.76999999981,-342037.3199999998,8014005.6,105,76323.86285714286
2026-01-17T15:53:39.314960,GOOG,704573.27,-342037.3199999998,8014005.6,105,76323.86285714286
2026-01-17T15:53:39.314960,TSLA,-143582.34000000003,-342037.3199999998,8014005.6,105,76323.86285714286
2026-01-17T15:53:39.314960,MSFT,-715254.48,-342037.3199999998,8014005.6,105,76323.86285714286
2026-01-17T15:53:42.330776,AAPL,-187773.76999999981,-318037.1299999998,8223054.6899999995,108,76139.39527777777
2026-01-17T15:53:42.330776,GOOG,815860.12,-318037.1299999998,8223054.6899999995,108,76139.39527777777
2026-01-17T15:53:42.330776,TSLA,-230869.00000000003,-318037.1299999998,8223054.6899999995,108,76139.39527777777
2026-01-17T15:53:42.330776,MSFT,-715254.48,-318037.1299999998,8223054.6899999995,108,76139.39527777777
2026-01-17T15:53:45.350250,AAPL,-187773.76999999981,-361980.3999999998,8361877.8,111,75332.23243243243
2026-01-17T15:53:45.350250,GOOG,815860.12,-361980.3999999998,8361877.8,111,75332.23243243243
2026-01-17T15:53:45.350250,TSLA,-322252.19000000006,-361980.3999999998,8361877.8,111,75332.23243243243
2026-01-17T15:53:45.350250,MSFT,-667814.5599999999,-361980.3999999998,8361877.8,111,75332.23243243243
2026-01-17T15:53:48.360482,AAPL,-492526.10999999975,-738141.2399999998,8738038.64,114,76649.46175438596
2026-01-17T15:53:48.360482,GOOG,744451.62,-738141.2399999998,8738038.64,114,76649.46175438596
2026-01-17T15:53:48.360482,TSLA,-322252.19000000006,-738141.2399999998,8738038.64,114,76649.46175438596
2026-01-17T15:53:48.360482,MSFT,-667814.5599999999,-738141.2399999998,8738038.64,114,76649.46175438596
2026-01-17T15:53:51.392692,AAPL,-403726.80999999976,-639639.3999999998,8922370.280000001,117,76259.57504273506
2026-01-17T15:53:51.392692,GOOG,701536.72,-639639.3999999998,8922370.280000001,117,76259.57504273506
2026-01-17T15:53:51.392692,TSLA,-269634.75000000006,-639639.3999999998,8922370.280000001,117,76259.57504273506
2026-01-17T15:53:51.392692,MSFT,-667814.5599999999,-639639.3999999998,8922370.280000001,117,76259.57504273506
2026-01-17T15:53:54.444662,AAPL,-403726.80999999976,-454074.2499999998,9145263.99,120,76210.53325000001
2026-01-17T15:53:54.444662,GOOG,682872.44,-454074.2499999998,9145263.99,120,76210.53325000001
2026-01-17T15:53:54.444662,TSLA,-65405.32000000006,-454074.2499999998,9145263.99,120,76210.53325000001
2026-01-17T15:53:54.444662,MSFT,-667814.5599999999,-454074.2499999998,9145263.99,120,76210.53325000001
2026-01-17T15:53:57.463930,AAPL,-434530.55999999976,-316380.96999999986,9344564.770000001,123,75972.07130081303
2026-01-17T15:53:57.463930,GOOG,682872.44,-316380.96999999986,9344564.770000001,123,75972.07130081303
2026-01-17T15:53:57.463930,TSLA,-1423.6100000000588,-316380.96999999986,9344564.770000001,123,75972.07130081303
2026-01-17T15:53:57.463930,MSFT,-563299.24,-316380.96999999986,9344564.770000001,123,75972.07130081303
2026-01-17T15:54:00.485282,AAPL,-280443.35999999975,-73963.65999999986,9586982.08,126,76087.15936507937
2026-01-17T15:54:00.485282,GOOG,682872.44,-73963.65999999986,9586982.08,126,76087.15936507937
2026-01-17T15:54:00.485282,TSLA,27904.249999999938,-73963.65999999986,9586982.08,126,76087.15936507937
2026-01-17T15:54:00.485282,MSFT,-504296.99,-73963.65999999986,9586982.08,126,76087.15936507937
2026-01-17T15:54:03.513087,AAPL,-260431.93999999977,-185365.1599999998,9803435.44,129,75995.62356589147
2026-01-17T15:54:03.513087,GOOG,551459.52,-185365.1599999998,9803435.44,129,75995.62356589147
2026-01-17T15:54:03.513087,TSLA,27904.249999999938,-185365.1599999998,9803435.44,129,75995.62356589147
2026-01-17T15:54:03.513087,MSFT,-504296.99,-185365.1599999998,9803435.44,129,75995.62356589147
2026-01-17T15:54:06.521955,AAPL,-260431.93999999977,-135352.28999999986,10017871.35,132,75892.96477272727
2026-01-17T15:54:06.521955,GOOG,613829.34,-135352.28999999986,10017871.35,132,75892.96477272727
2026-01-17T15:54:06.521955,TSLA,27904.249999999938,-135352.28999999986,10017871.35,132,75892.96477272727
2026-01-17T15:54:06.521955,MSFT,-516653.94,-135352.28999999986,10017871.35,132,75892.96477272727
2026-01-17T15:54:09.573059,AAPL,-555757.6899999997,-430678.0399999998,10313197.1,135,76394.05259259259
2026-01-17T15:54:09.573059,GOOG,613829.34,-430678.0399999998,10313197.1,135,76394.05259259259
2026-01-17T15:54:09.573059,TSLA,27904.249999999938,-430678.0399999998,10313197.1,135,76394.05259259259
2026-01-17T15:54:09.573059,MSFT,-516653.94,-430678.0399999998,10313197.1,135,76394.05259259259
2026-01-17T15:54:12.590230,AAPL,-819146.9199999997,-606428.9899999998,10664224.61,138,77276.98992753623
2026-01-17T15:54:12.590230,GOOG,613829.34,-606428.9899999998,10664224.61,138,77276.98992753623
2026-01-17T15:54:12.590230,TSLA,115542.52999999994,-606428.9899999998,10664224.61,138,77276.98992753623
2026-01-17T15:54:12.590230,MSFT,-516653.94,-606428.9899999998,10664224.61,138,77276.98992753623
2026-01-17T15:54:15.671035,AAPL,-1006107.3999999997,-670750.7999999997,11059283.860000001,141,78434.63730496455
2026-01-17T15:54:15.671035,GOOG,613829.34,-670750.7999999997,11059283.860000001,141,78434.63730496455
2026-01-17T15:54:15.671035,TSLA,72812.47999999995,-670750.7999999997,11059283.860000001,141,78434.63730496455
2026-01-17T15:54:15.671035,MSFT,-351285.22,-670750.7999999997,11059283.860000001,141,78434.63730496455
2026-01-17T15:54:18.696559,AAPL,-1006107.3999999997,-529365.8299999997,11237030.21,144,78034.9320138889
2026-01-17T15:54:18.696559,GOOG,672194.23,-529365.8299999997,11237030.21,144,78034.9320138889
2026-01-17T15:54:18.696559,TSLA,72812.47999999995,-529365.8299999997,11237030.21,144,78034.9320138889
2026-01-17T15:54:18.696559,MSFT,-268265.13999999996,-529365.8299999997,11237030.21,144,78034.9320138889
2026-01-17T15:54:21.721158,AAPL,-965258.9199999997,-543477.4499999997,11342838.15,147,77162.16428571429
2026-01-17T15:54:21.721158,GOOG,612234.45,-543477.4499999997,11342838.15,147,77162.16428571429
2026-01-17T15:54:21.721158,TSLA,77812.15999999995,-543477.4499999997,11342838.15,147,77162.16428571429
2026-01-17T15:54:21.721158,MSFT,-268265.13999999996,-543477.4499999997,11342838.15,147,77162.16428571429
2026-01-17T15:54:24.758294,AAPL,-1083930.9599999997,-947297.7399999998,11746658.44,150,78311.05626666667
2026-01-17T15:54:24.758294,GOOG,502023.69999999995,-947297.7399999998,11746658.44,150,78311.05626666667
2026-01-17T15:54:24.758294,TSLA,-97125.34000000005,-947297.7399999998,11746658.44,150,78311.05626666667
2026-01-17T15:54:24.758294,MSFT,-268265.13999999996,-947297.7399999998,11746658.44,150,78311.05626666667
2026-01-17T15:54:27.781690,AAPL,-1083930.9599999997,-1091567.9999999998,12104731.579999998,153,79115.89267973855
2026-01-17T15:54:27.781690,GOOG,366836.0,-1091567.9999999998,12104731.579999998,153,79115.89267973855
2026-01-17T15:54:27.781690,TSLA,-97125.34000000005,-1091567.9999999998,12104731.579999998,153,79115.89267973855
2026-01-17T15:54:27.781690,MSFT,-277347.69999999995,-1091567.9999999998,12104731.579999998,153,79115.89267973855
2026-01-17T15:54:30.823524,AAPL,-1083930.9599999997,-1203650.3899999997,12284515.169999998,156,78746.8921153846
2026-01-17T15:54:30.823524,GOOG,261569.27,-1203650.3899999997,12284515.169999998,156,78746.8921153846
2026-01-17T15:54:30.823524,TSLA,-97125.34000000005,-1203650.3899999997,12284515.169999998,156,78746.8921153846
2026-01-17T15:54:30.823524,MSFT,-284163.36,-1203650.3899999997,12284515.169999998,156,78746.8921153846
2026-01-17T15:54:33.854919,AAPL,-1022654.8199999997,-965430.9099999998,12573743.649999999,159,79080.14874213835
2026-01-17T15:54:33.854919,GOOG,261569.27,-965430.9099999998,12573743.649999999,159,79080.14874213835
2026-01-17T15:54:33.854919,TSLA,105322.49999999994,-965430.9099999998,12573743.649999999,159,79080.14874213835
2026-01-17T15:54:33.854919,MSFT,-309667.86,-965430.9099999998,12573743.649999999,159,79080.14874213835
2026-01-17T15:54:36.872462,AAPL,-978631.2299999997,-876092.3499999997,12819150.149999999,162,79130.55648148147
2026-01-17T15:54:36.872462,GOOG,261569.27,-876092.3499999997,12819150.149999999,162,79130.55648148147
2026-01-17T15:54:36.872462,TSLA,105322.49999999994,-876092.3499999997,12819150.149999999,162,79130.55648148147
2026-01-17T15:54:36.872462,MSFT,-264352.89,-876092.3499999997,12819150.149999999,162,79130.55648148147
2026-01-17T15:54:39.888763,AAPL,-1005250.1499999998,-794729.8199999998,12953750.519999998,165,78507.5789090909
2026-01-17T15:54:39.888763,GOOG,261569.27,-794729.8199999998,12953750.519999998,165,78507.5789090909
2026-01-17T15:54:39.888763,TSLA,140638.65999999995,-794729.8199999998,12953750.519999998,165,78507.5789090909
2026-01-17T15:54:39.888763,MSFT,-191687.6,-794729.8199999998,12953750.519999998,165,78507.5789090909
2026-01-17T15:54:42.917259,AAPL,-1005250.1499999998,-638720.5099999998,13109759.829999998,168,78034.28470238094
2026-01-17T15:54:42.917259,GOOG,261569.27,-638720.5099999998,13109759.829999998,168,78034.28470238094
2026-01-17T15:54:42.917259,TSLA,159154.86999999994,-638720.5099999998,13109759.829999998,168,78034.28470238094
2026-01-17T15:54:42.917259,MSFT,-54194.5,-638720.5099999998,13109759.829999998,168,78034.28470238094
2026-01-17T15:54:45.932408,AAPL,-891143.4099999998,-389682.5399999998,13378738.499999998,171,78238.23684210525
2026-01-17T15:54:45.932408,GOOG,251598.91999999998,-389682.5399999998,13378738.499999998,171,78238.23684210525
2026-01-17T15:54:45.932408,TSLA,159154.86999999994,-389682.5399999998,13378738.499999998,171,78238.23684210525
2026-01-17T15:54:45.932408,MSFT,90707.08000000002,-389682.5399999998,13378738.499999998,171,78238.23684210525
2026-01-17T15:54:48.952582,AAPL,-891143.4099999998,-316752.0599999998,13497570.059999997,174,77572.24172413792
2026-01-17T15:54:48.952582,GOOG,298245.86,-316752.0599999998,13497570.059999997,174,77572.24172413792
2026-01-17T15:54:48.952582,TSLA,136204.32999999993,-316752.0599999998,13497570.059999997,174,77572.24172413792
2026-01-17T15:54:48.952582,MSFT,139941.16000000003,-316752.0599999998,13497570.059999997,174,77572.24172413792
2026-01-17T15:54:51.976360,AAPL,-906261.3699999998,-139739.46999999986,13704818.569999997,177,77428.35350282484
2026-01-17T15:54:51.976360,GOOG,399203.88999999996,-139739.46999999986,13704818.569999997,177,77428.35350282484
2026-01-17T15:54:51.976360,TSLA,227376.84999999992,-139739.46999999986,13704818.569999997,177,77428.35350282484
2026-01-17T15:54:51.976360,MSFT,139941.16000000003,-139739.46999999986,13704818.569999997,177,77428.35350282484
2026-01-17T15:54:54.974107,AAPL,-918310.4699999997,-275645.18999999977,13885651.089999996,180,77142.50605555554
2026-01-17T15:54:54.974107,GOOG,275347.26999999996,-275645.18999999977,13885651.089999996,180,77142.50605555554
2026-01-17T15:54:54.974107,TSLA,227376.84999999992,-275645.18999999977,13885651.089999996,180,77142.50605555554
2026-01-17T15:54:54.974107,MSFT,139941.16000000003,-275645.18999999977,13885651.089999996,180,77142.50605555554
2026-01-17T15:54:58.018346,AAPL,-1064403.9899999998,-259569.9099999998,14193913.409999996,183,77562.36836065572
2026-01-17T15:54:58.018346,GOOG,275347.26999999996,-259569.9099999998,14193913.409999996,183,77562.36836065572
2026-01-17T15:54:58.018346,TSLA,227376.84999999992,-259569.9099999998,14193913.409999996,183,77562.36836065572
2026-01-17T15:54:58.018346,MSFT,302109.9600000001,-259569.9099999998,14193913.409999996,183,77562.36836065572
2026-01-17T15:55:01.049246,AAPL,-1064403.9899999998,-489469.6799999997,14423813.179999996,186,77547.38268817202
2026-01-17T15:55:01.049246,GOOG,257129.06999999995,-489469.6799999997,14423813.179999996,186,77547.38268817202
2026-01-17T15:55:01.049246,TSLA,227376.84999999992,-489469.6799999997,14423813.179999996,186,77547.38268817202
2026-01-17T15:55:01.049246,MSFT,90428.3900000001,-489469.6799999997,14423813.179999996,186,77547.38268817202
2026-01-17T15:55:04.084363,AAPL,-1204604.0299999998,-491958.9199999998,14701724.019999996,189,77786.89957671956
2026-01-17T15:55:04.084363,GOOG,257129.06999999995,-491958.9199999998,14701724.019999996,189,77786.89957671956
2026-01-17T15:55:04.084363,TSLA,365087.6499999999,-491958.9199999998,14701724.019999996,189,77786.89957671956
2026-01-17T15:55:04.084363,MSFT,90428.3900000001,-491958.9199999998,14701724.019999996,189,77786.89957671956
2026-01-17T15:55:07.104111,AAPL,-1204604.0299999998,-473439.5399999998,14895191.039999995,192,77579.11999999998
2026-01-17T15:55:07.104111,GOOG,275648.44999999995,-473439.5399999998,14895191.039999995,192,77579.11999999998
2026-01-17T15:55:07.104111,TSLA,365087.6499999999,-473439.5399999998,14895191.039999995,192,77579.11999999998
2026-01-17T15:55:07.104111,MSFT,90428.3900000001,-473439.5399999998,14895191.039999995,192,77579.11999999998
2026-01-17T15:55:10.110612,AAPL,-1306513.7599999998,-585291.2499999999,15048716.189999996,195,77172.90353846151
2026-01-17T15:55:10.110612,GOOG,296485.1699999999,-585291.2499999999,15048716.189999996,195,77172.90353846151
2026-01-17T15:55:10.110612,TSLA,365087.6499999999,-585291.2499999999,15048716.189999996,195,77172.90353846151
2026-01-17T15:55:10.110612,MSFT,59649.690000000104,-585291.2499999999,15048716.189999996,195,77172.90353846151
